,Employee_ID,Gender,Age,Relationship_Status,Hometown,Unit,Time_of_service,Time_since_promotion,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,Attrition
6338,EID_23462,M,28.0,Married,Lebanon,Logistics,4.0,1,1,2,7.0,2.0,1.0
6339,EID_16281,F,,Single,Springfield,R&D,7.0,3,1,3,6.0,3.0,0.0
6340,EID_1616,F,60.0,Single,Franklin,IT,32.0,4,0,1,8.0,2.0,0.0
6341,EID_22469,M,35.0,Married,Washington,IT,6.0,1,0,3,1.0,1.0,0.0
6342,EID_16037,M,23.0,Single,Lebanon,IT,4.0,2,1,4,10.0,4.0,0.0
6343,EID_24199,F,25.0,Single,Washington,Logistics,6.0,4,0,5,9.0,4.0,0.0
6344,EID_25341,F,26.0,Married,Springfield,Operarions,2.0,2,0,5,8.0,1.0,0.0
6345,EID_21651,F,52.0,Single,Washington,Logistics,21.0,4,0,1,9.0,1.0,0.0
6346,EID_7541,M,46.0,Married,Lebanon,IT,13.0,2,1,5,8.0,3.0,0.0
6347,EID_21581,M,37.0,Married,Springfield,Sales,11.0,4,1,2,8.0,1.0,0.0
6348,EID_6095,F,49.0,Married,Lebanon,Operarions,16.0,2,1,2,9.0,2.0,0.0
6349,EID_14499,F,31.0,Single,Springfield,Human Resource Management,5.0,3,0,4,7.0,3.0,0.0
6350,EID_2380,F,57.0,Married,Lebanon,R&D,30.0,2,1,4,4.0,3.0,0.0
6351,EID_4625,M,57.0,Married,Springfield,Sales,33.0,3,1,1,8.0,2.0,0.0
6352,EID_5440,F,65.0,Single,Franklin,Logistics,27.0,1,1,2,7.0,3.0,0.0
6353,EID_23051,F,54.0,Single,Springfield,Operarions,32.0,1,1,4,6.0,3.0,0.0
6354,EID_19975,M,32.0,Single,Springfield,Purchasing,7.0,2,1,2,3.0,3.0,1.0
6355,EID_5851,F,65.0,Single,Springfield,Operarions,39.0,4,1,2,5.0,4.0,0.0
6356,EID_18424,F,21.0,Married,Clinton,Operarions,2.0,1,1,2,5.0,2.0,0.0
6357,EID_16344,M,23.0,Married,Washington,Logistics,4.0,4,1,2,5.0,2.0,0.0
6358,EID_9013,M,,Single,Franklin,Logistics,19.0,2,0,5,8.0,2.0,0.0
6359,EID_5702,M,65.0,Single,Clinton,IT,28.0,4,0,3,4.0,2.0,0.0
6360,EID_8299,M,49.0,Married,Washington,Security,19.0,4,0,1,1.0,4.0,0.0
6361,EID_21633,F,47.0,Married,Washington,Operarions,18.0,3,0,5,2.0,3.0,0.0
6362,EID_11673,F,,Married,Springfield,Operarions,19.0,3,1,5,2.0,1.0,0.0
6363,EID_19531,M,60.0,Married,Franklin,Sales,29.0,3,2,4,8.0,2.0,0.0
6364,EID_16492,M,28.0,Single,Lebanon,Security,4.0,3,0,4,2.0,2.0,0.0
6365,EID_14740,F,29.0,Married,Franklin,Accounting and Finance,5.0,4,0,1,8.0,3.0,0.0
6366,EID_12643,M,38.0,Married,Clinton,Operarions,10.0,3,1,3,9.0,2.0,0.0
6367,EID_15916,F,27.0,Single,Franklin,Sales,5.0,1,0,2,8.0,2.0,0.0
6368,EID_8378,F,59.0,Married,Springfield,Logistics,33.0,1,1,4,5.0,4.0,0.0
6369,EID_5423,F,50.0,Single,Clinton,IT,14.0,1,1,3,7.0,3.0,0.0
6370,EID_12068,F,35.0,Married,Lebanon,Accounting and Finance,7.0,4,0,5,8.0,4.0,0.0
6371,EID_12831,F,29.0,Single,Springfield,Sales,6.0,1,1,4,6.0,2.0,0.0
6372,EID_24014,M,31.0,Married,Lebanon,IT,2.0,2,1,2,6.0,1.0,0.0
6373,EID_9530,F,61.0,Married,Lebanon,Sales,31.0,1,1,5,4.0,4.0,0.0
6374,EID_15350,M,31.0,Married,Franklin,Sales,5.0,3,2,2,6.0,1.0,1.0
6375,EID_13900,M,29.0,Single,Springfield,Purchasing,5.0,3,2,5,5.0,1.0,0.0
6376,EID_1327,F,61.0,Married,Clinton,Sales,29.0,1,1,3,8.0,2.0,0.0
6377,EID_20489,F,47.0,Single,Lebanon,Security,18.0,2,0,3,7.0,2.0,0.0
6378,EID_1309,F,58.0,Married,Lebanon,Production,25.0,2,0,3,3.0,1.0,0.0
6379,EID_12217,M,30.0,Single,Lebanon,R&D,7.0,3,0,2,5.0,4.0,0.0
6380,EID_17295,M,21.0,Married,Lebanon,Accounting and Finance,2.0,1,2,5,9.0,1.0,0.0
6381,EID_8259,M,40.0,Married,Washington,Production,15.0,4,1,2,5.0,2.0,0.0
6382,EID_15292,F,24.0,Married,Springfield,IT,5.0,2,1,4,6.0,3.0,0.0
6383,EID_20113,F,26.0,Single,Washington,Purchasing,3.0,3,0,3,5.0,2.0,0.0
6384,EID_23664,F,37.0,Married,Springfield,IT,8.0,4,1,3,5.0,1.0,0.0
6385,EID_13061,F,32.0,Married,Lebanon,R&D,,2,2,2,4.0,2.0,0.0
6386,EID_13674,M,35.0,Married,Springfield,IT,7.0,2,1,4,9.0,2.0,0.0
6387,EID_20116,F,22.0,Married,Springfield,Human Resource Management,3.0,3,1,3,4.0,3.0,0.0
6388,EID_20795,F,35.0,Married,Franklin,Operarions,11.0,2,1,5,8.0,1.0,0.0
6389,EID_14249,F,34.0,Married,Washington,Operarions,12.0,3,1,5,3.0,1.0,0.0
6390,EID_14213,M,,Married,Washington,IT,6.0,2,0,3,7.0,1.0,0.0
6391,EID_5472,M,50.0,Married,Lebanon,Logistics,13.0,3,1,2,6.0,3.0,0.0
6392,EID_14677,F,,Single,Springfield,Operarions,6.0,4,1,3,4.0,2.0,0.0
6393,EID_6088,F,65.0,Married,Franklin,Operarions,27.0,3,2,2,7.0,3.0,0.0
6394,EID_20460,M,26.0,Single,Springfield,Operarions,3.0,3,1,5,7.0,3.0,0.0
6395,EID_14522,M,25.0,Married,Clinton,R&D,6.0,2,1,2,5.0,3.0,0.0
6396,EID_23463,M,42.0,Married,Springfield,IT,3.0,3,0,2,8.0,1.0,0.0
6397,EID_24627,F,54.0,Married,Washington,Production,29.0,2,1,3,6.0,3.0,0.0
6398,EID_1898,F,59.0,Married,Washington,Human Resource Management,26.0,4,1,3,4.0,1.0,0.0
6399,EID_25071,F,60.0,Single,Springfield,Human Resource Management,37.0,4,0,4,10.0,3.0,0.0
6400,EID_5764,F,50.0,Married,Franklin,Operarions,18.0,4,0,5,5.0,3.0,0.0
6401,EID_8043,F,59.0,Single,Lebanon,Accounting and Finance,21.0,2,1,1,8.0,5.0,0.0
6402,EID_12428,F,30.0,Married,Springfield,Operarions,8.0,4,1,1,6.0,3.0,1.0
6403,EID_5400,F,46.0,Married,Clinton,Human Resource Management,16.0,3,1,4,5.0,1.0,0.0
6404,EID_6767,F,52.0,Married,Springfield,R&D,14.0,4,2,5,6.0,4.0,0.0
6405,EID_3151,F,51.0,Married,Springfield,Sales,23.0,4,1,4,8.0,1.0,0.0
6406,EID_24659,F,42.0,Married,Franklin,IT,12.0,1,1,1,4.0,2.0,1.0
6407,EID_11418,M,,Married,Springfield,IT,11.0,3,0,3,5.0,1.0,0.0
6408,EID_9695,M,41.0,Married,Lebanon,IT,6.0,4,0,3,7.0,1.0,0.0
6409,EID_18207,M,24.0,Married,Lebanon,Purchasing,5.0,4,2,2,1.0,2.0,0.0
6410,EID_2312,M,54.0,Single,Lebanon,Sales,20.0,3,1,1,10.0,1.0,0.0
6411,EID_14142,M,29.0,Single,Springfield,Accounting and Finance,6.0,4,1,3,2.0,4.0,0.0
6412,EID_15556,M,29.0,Single,Lebanon,Logistics,6.0,1,1,3,4.0,4.0,0.0
6413,EID_10633,M,35.0,Single,Lebanon,Quality,9.0,2,0,3,4.0,3.0,0.0
6414,EID_3955,F,53.0,Married,Lebanon,Purchasing,30.0,3,0,2,6.0,3.0,0.0
6415,EID_4732,M,48.0,Married,Franklin,IT,10.0,3,1,3,6.0,1.0,0.0
6416,EID_17133,F,27.0,Single,Washington,Accounting and Finance,3.0,2,2,3,4.0,2.0,1.0
6417,EID_9690,F,37.0,Married,Clinton,Sales,11.0,1,1,2,10.0,4.0,0.0
6418,EID_24492,M,37.0,Married,Lebanon,Quality,13.0,4,0,2,6.0,2.0,0.0
6419,EID_13135,F,37.0,Married,Springfield,Purchasing,15.0,1,1,4,7.0,2.0,0.0
6420,EID_7975,F,50.0,Married,Washington,Marketing,24.0,3,2,2,7.0,2.0,0.0
6421,EID_10339,F,40.0,Single,Springfield,Sales,15.0,4,0,2,8.0,3.0,0.0
6422,EID_3674,F,59.0,Single,Washington,Operarions,34.0,1,1,4,6.0,2.0,0.0
6423,EID_1556,F,56.0,Single,Franklin,Operarions,26.0,3,1,2,4.0,1.0,0.0
6424,EID_16337,M,25.0,Married,Springfield,R&D,6.0,4,0,3,5.0,4.0,0.0
6425,EID_14168,F,34.0,Single,Clinton,R&D,11.0,1,1,2,8.0,1.0,0.0
6426,EID_20540,M,30.0,Married,Springfield,Sales,6.0,4,0,3,6.0,1.0,0.0
6427,EID_7943,F,62.0,Married,Lebanon,Logistics,25.0,4,0,2,7.0,1.0,0.0
6428,EID_12364,M,31.0,Single,Clinton,Sales,5.0,1,1,3,4.0,1.0,0.0
6429,EID_1439,F,,Married,Franklin,Accounting and Finance,23.0,1,1,3,10.0,2.0,0.0
6430,EID_7294,M,46.0,Married,Lebanon,IT,22.0,3,1,4,4.0,2.0,0.0
6431,EID_8773,F,39.0,Married,Springfield,Marketing,11.0,1,0,3,8.0,4.0,1.0
6432,EID_20594,F,54.0,Married,Springfield,IT,24.0,1,0,5,7.0,1.0,0.0
6433,EID_23515,M,30.0,Married,Washington,IT,8.0,2,1,5,5.0,1.0,0.0
6434,EID_19356,M,20.0,Single,Springfield,Production,1.0,1,2,3,6.0,1.0,0.0
6435,EID_15781,M,23.0,Married,Lebanon,R&D,4.0,3,1,3,4.0,3.0,0.0
6436,EID_21241,M,31.0,Married,Lebanon,Sales,3.0,2,1,5,3.0,1.0,0.0
6437,EID_20034,F,54.0,Married,Franklin,Operarions,16.0,2,0,1,6.0,3.0,0.0
6438,EID_20344,F,37.0,Single,Lebanon,Purchasing,14.0,2,1,4,5.0,1.0,0.0
6439,EID_15146,F,32.0,Single,Franklin,IT,5.0,1,1,2,7.0,3.0,0.0
6440,EID_9233,M,58.0,Married,Lebanon,IT,21.0,3,1,2,5.0,3.0,0.0
6441,EID_5657,F,55.0,Married,Franklin,Marketing,26.0,4,1,1,8.0,3.0,0.0
6442,EID_17018,F,24.0,Married,Lebanon,Logistics,5.0,3,2,3,2.0,4.0,0.0
6443,EID_25034,F,22.0,Single,Springfield,Production,3.0,3,1,3,8.0,2.0,0.0
6444,EID_15970,F,26.0,Single,Washington,Sales,2.0,2,0,5,4.0,4.0,1.0
6445,EID_10829,F,34.0,Married,Lebanon,Marketing,9.0,4,0,2,7.0,3.0,0.0
6446,EID_1916,F,59.0,Married,Washington,Logistics,31.0,4,0,1,6.0,1.0,0.0
6447,EID_14708,M,33.0,Married,Washington,Logistics,10.0,4,1,1,4.0,3.0,0.0
6448,EID_2736,M,52.0,Single,Franklin,Logistics,20.0,2,1,1,4.0,1.0,1.0
6449,EID_2100,F,58.0,Married,Franklin,R&D,32.0,1,1,4,8.0,3.0,0.0
6450,EID_24245,F,30.0,Single,Springfield,Purchasing,7.0,1,1,2,8.0,3.0,0.0
6451,EID_21851,M,31.0,Married,Washington,Operarions,8.0,3,0,2,1.0,3.0,0.0
6452,EID_23662,F,47.0,Single,Lebanon,IT,8.0,3,1,1,9.0,2.0,0.0
6453,EID_1963,M,64.0,Single,Springfield,R&D,36.0,4,1,3,5.0,1.0,0.0
6454,EID_24032,F,42.0,Married,Springfield,Sales,12.0,1,1,3,7.0,5.0,0.0
6455,EID_4587,M,64.0,Married,Franklin,IT,35.0,1,0,2,4.0,2.0,0.0
6456,EID_21302,M,45.0,Married,Lebanon,Human Resource Management,22.0,2,0,3,8.0,2.0,0.0
6457,EID_10665,F,,Married,Springfield,IT,10.0,1,0,3,5.0,1.0,0.0
6458,EID_21110,F,31.0,Married,Franklin,Security,6.0,4,0,1,3.0,2.0,0.0
6459,EID_4129,F,53.0,Married,Springfield,Operarions,23.0,2,0,2,5.0,4.0,0.0
6460,EID_7708,F,41.0,Married,Washington,Logistics,13.0,2,1,3,5.0,3.0,0.0
6461,EID_19380,M,20.0,Married,Springfield,Operarions,1.0,1,0,3,8.0,2.0,0.0
6462,EID_5217,F,56.0,Single,Franklin,Quality,21.0,2,1,3,6.0,2.0,0.0
6463,EID_9088,F,42.0,Married,Lebanon,Accounting and Finance,14.0,1,0,4,8.0,4.0,0.0
6464,EID_16239,M,29.0,Married,Clinton,Quality,6.0,1,1,4,3.0,3.0,0.0
6465,EID_3059,M,60.0,Married,Lebanon,Logistics,28.0,4,1,5,9.0,1.0,0.0
6466,EID_23180,M,47.0,Married,Lebanon,R&D,22.0,2,1,3,6.0,4.0,0.0
6467,EID_24907,F,35.0,Married,Washington,IT,11.0,4,0,2,4.0,2.0,0.0
6468,EID_21108,M,30.0,Single,Washington,Operarions,7.0,1,1,4,9.0,2.0,0.0
6469,EID_6896,F,52.0,Married,Springfield,Operarions,17.0,3,1,3,5.0,4.0,0.0
6470,EID_25190,F,25.0,Married,Lebanon,Operarions,6.0,1,1,1,9.0,2.0,0.0
6471,EID_22311,F,28.0,Single,Franklin,IT,4.0,2,1,1,5.0,3.0,0.0
6472,EID_4646,F,57.0,Married,Franklin,Sales,35.0,3,2,3,5.0,2.0,0.0
6473,EID_25909,F,37.0,Single,Washington,R&D,8.0,1,1,1,8.0,2.0,0.0
6474,EID_7760,M,41.0,Married,Lebanon,Sales,,1,1,5,9.0,4.0,0.0
6475,EID_19102,F,19.0,Married,Franklin,IT,0.0,0,0,4,8.0,1.0,0.0
6476,EID_3956,F,49.0,Married,Washington,Operarions,13.0,2,1,4,4.0,2.0,0.0
6477,EID_14474,M,25.0,Single,Washington,R&D,6.0,3,2,2,7.0,3.0,1.0
6478,EID_21293,F,,Married,Franklin,IT,7.0,4,2,5,6.0,3.0,0.0
6479,EID_18310,F,,Married,Franklin,Operarions,2.0,2,0,3,5.0,1.0,0.0
6480,EID_11214,F,33.0,Married,Washington,R&D,4.0,3,1,2,8.0,1.0,0.0
6481,EID_19533,F,27.0,Married,Springfield,IT,4.0,2,2,1,4.0,3.0,0.0
6482,EID_13221,F,28.0,Single,Lebanon,Sales,5.0,3,1,4,8.0,1.0,1.0
6483,EID_23536,M,47.0,Married,Springfield,Accounting and Finance,16.0,4,1,2,6.0,1.0,0.0
6484,EID_9927,M,37.0,Married,Washington,Logistics,8.0,4,0,2,5.0,5.0,0.0
6485,EID_6136,M,54.0,Married,Washington,IT,17.0,4,0,3,6.0,2.0,0.0
6486,EID_11842,M,35.0,Married,Springfield,Human Resource Management,8.0,3,1,4,4.0,3.0,0.0
6487,EID_12701,M,33.0,Married,Lebanon,Logistics,8.0,2,1,3,6.0,4.0,0.0
6488,EID_25939,F,42.0,Single,Washington,Operarions,17.0,3,1,1,5.0,1.0,0.0
6489,EID_15607,F,,Single,Springfield,Logistics,6.0,4,0,4,4.0,2.0,0.0
6490,EID_21628,F,30.0,Married,Franklin,Operarions,8.0,3,1,3,5.0,3.0,0.0
6491,EID_2556,M,62.0,Single,Franklin,Quality,38.0,4,1,3,6.0,1.0,0.0
6492,EID_4099,M,53.0,Married,Springfield,Human Resource Management,14.0,3,1,2,9.0,1.0,0.0
6493,EID_23805,F,22.0,Married,Franklin,Sales,3.0,1,2,3,9.0,1.0,0.0
6494,EID_15918,M,30.0,Married,Franklin,Operarions,6.0,2,1,1,6.0,2.0,0.0
6495,EID_4931,F,65.0,Married,Clinton,Logistics,26.0,4,1,3,6.0,3.0,0.0
6496,EID_13988,F,35.0,Married,Lebanon,IT,7.0,1,1,2,6.0,4.0,0.0
6497,EID_17851,F,23.0,Single,Springfield,Quality,4.0,4,0,3,1.0,3.0,0.0
6498,EID_14412,M,33.0,Married,Washington,IT,8.0,1,0,2,7.0,4.0,0.0
6499,EID_18691,F,19.0,Married,Lebanon,IT,0.0,0,2,2,5.0,1.0,0.0
6500,EID_25873,M,35.0,Married,Lebanon,Security,12.0,4,0,3,4.0,4.0,0.0
6501,EID_5874,F,45.0,Married,Franklin,IT,21.0,4,2,3,4.0,1.0,0.0
6502,EID_6563,M,48.0,Married,Lebanon,Sales,26.0,3,0,2,8.0,1.0,1.0
6503,EID_3558,F,59.0,Single,Springfield,Sales,32.0,1,1,3,6.0,1.0,0.0
6504,EID_16321,F,26.0,Married,Franklin,IT,3.0,3,2,3,5.0,1.0,0.0
6505,EID_6953,F,52.0,Single,Washington,R&D,27.0,4,2,2,8.0,1.0,0.0
6506,EID_25193,F,26.0,Married,Lebanon,R&D,2.0,2,2,1,3.0,4.0,0.0
6507,EID_14825,F,24.0,Married,Springfield,Purchasing,5.0,4,2,2,7.0,2.0,0.0
6508,EID_14778,F,33.0,Married,Springfield,Logistics,5.0,2,2,5,3.0,4.0,0.0
6509,EID_23383,M,26.0,Married,Clinton,Logistics,3.0,2,1,3,4.0,3.0,0.0
6510,EID_9909,M,37.0,Single,Franklin,IT,12.0,4,1,1,10.0,4.0,0.0
6511,EID_9261,F,58.0,Single,Springfield,Purchasing,23.0,4,1,3,4.0,3.0,0.0
6512,EID_4263,F,64.0,Married,Springfield,IT,26.0,1,2,4,5.0,1.0,0.0
6513,EID_24207,F,32.0,Single,Springfield,Logistics,5.0,2,1,3,8.0,2.0,0.0
6514,EID_8355,F,59.0,Married,Springfield,Purchasing,30.0,3,1,3,8.0,3.0,0.0
6515,EID_21083,F,45.0,Married,Lebanon,Production,23.0,3,1,2,6.0,2.0,0.0
6516,EID_8373,M,40.0,Single,Lebanon,IT,13.0,1,1,1,7.0,3.0,0.0
6517,EID_16386,F,22.0,Single,Washington,Security,3.0,3,1,4,9.0,2.0,0.0
6518,EID_12792,M,29.0,Married,Franklin,Operarions,5.0,3,1,2,4.0,2.0,0.0
6519,EID_2368,F,57.0,Single,Franklin,Logistics,29.0,4,1,2,2.0,3.0,0.0
6520,EID_21593,F,,Married,Clinton,Logistics,17.0,4,0,3,9.0,1.0,0.0
6521,EID_2358,F,62.0,Single,Franklin,Sales,25.0,1,1,3,6.0,4.0,0.0
6522,EID_17780,M,21.0,Married,Lebanon,R&D,2.0,2,0,4,2.0,1.0,0.0
6523,EID_24978,F,22.0,Single,Washington,Logistics,3.0,3,1,3,4.0,2.0,0.0
6524,EID_13973,F,35.0,Married,Franklin,IT,8.0,2,1,1,3.0,4.0,0.0
6525,EID_20507,M,32.0,Single,Franklin,Operarions,3.0,3,1,2,6.0,4.0,1.0
6526,EID_8099,M,44.0,Single,Lebanon,Quality,14.0,2,1,3,6.0,3.0,0.0
6527,EID_25576,M,60.0,Single,Lebanon,Logistics,25.0,1,0,5,5.0,3.0,0.0
6528,EID_10492,M,44.0,Married,Franklin,Sales,17.0,3,0,4,4.0,2.0,0.0
6529,EID_11207,F,33.0,Single,Springfield,Logistics,10.0,3,2,4,3.0,1.0,0.0
6530,EID_7495,M,51.0,Married,Franklin,Logistics,25.0,3,1,3,4.0,1.0,0.0
6531,EID_5009,F,56.0,Single,Springfield,Sales,18.0,1,2,3,8.0,2.0,0.0
6532,EID_13169,M,32.0,Married,Lebanon,Operarions,4.0,1,0,4,5.0,3.0,0.0
6533,EID_1821,F,55.0,Married,Springfield,IT,21.0,2,0,2,5.0,2.0,0.0
6534,EID_8613,F,39.0,Married,Springfield,R&D,11.0,2,1,3,4.0,1.0,0.0
6535,EID_25612,M,54.0,Married,Lebanon,Operarions,15.0,1,1,4,5.0,2.0,0.0
6536,EID_13772,M,26.0,Single,Washington,Logistics,2.0,2,0,5,4.0,3.0,0.0
6537,EID_7453,F,51.0,Single,Lebanon,IT,24.0,4,1,1,3.0,3.0,0.0
6538,EID_4005,F,58.0,Married,Franklin,Sales,31.0,2,2,2,4.0,2.0,0.0
6539,EID_10727,F,34.0,Married,Springfield,Logistics,7.0,3,0,3,9.0,3.0,0.0
6540,EID_3881,F,49.0,Married,Lebanon,Sales,15.0,2,1,5,4.0,4.0,0.0
6541,EID_23572,F,26.0,Married,Clinton,Security,2.0,1,2,3,8.0,3.0,0.0
6542,EID_20036,F,35.0,Single,Franklin,R&D,8.0,2,1,4,8.0,1.0,0.0
6543,EID_23030,F,19.0,Single,Lebanon,Quality,0.0,0,0,1,9.0,2.0,0.0
6544,EID_1581,M,65.0,Married,Washington,Operarions,29.0,2,0,3,4.0,4.0,0.0
6545,EID_14639,M,29.0,Married,Washington,IT,5.0,3,0,3,5.0,1.0,0.0
6546,EID_11336,F,37.0,Single,Springfield,IT,10.0,1,1,4,3.0,1.0,0.0
6547,EID_11908,M,35.0,Married,Washington,Marketing,6.0,2,1,2,8.0,4.0,0.0
6548,EID_10135,F,36.0,Married,Lebanon,Operarions,13.0,1,2,3,8.0,3.0,0.0
6549,EID_20609,F,37.0,Single,Lebanon,Logistics,11.0,4,1,2,3.0,2.0,0.0
6550,EID_4059,F,65.0,Married,Lebanon,Production,40.0,1,1,4,2.0,3.0,0.0
6551,EID_5256,F,56.0,Married,Springfield,IT,32.0,3,0,2,6.0,1.0,0.0
6552,EID_23713,F,35.0,Married,Springfield,Marketing,11.0,1,0,4,8.0,5.0,0.0
6553,EID_19954,F,22.0,Married,Lebanon,Human Resource Management,3.0,1,1,2,6.0,1.0,0.0
6554,EID_25627,F,37.0,Married,Springfield,R&D,10.0,2,1,3,5.0,1.0,0.0
6555,EID_21744,M,27.0,Married,Springfield,Sales,5.0,3,2,3,6.0,3.0,0.0
6556,EID_18832,M,20.0,Single,Franklin,Sales,1.0,1,1,4,8.0,2.0,0.0
6557,EID_13842,M,35.0,Married,Franklin,Human Resource Management,11.0,1,1,2,4.0,2.0,0.0
6558,EID_24995,M,28.0,Married,Franklin,IT,6.0,2,1,4,6.0,2.0,0.0
6559,EID_13828,F,30.0,Married,Springfield,Marketing,6.0,4,2,4,9.0,1.0,0.0
6560,EID_6161,M,49.0,Married,Springfield,Operarions,18.0,3,2,3,4.0,2.0,0.0
6561,EID_5960,F,49.0,Married,Lebanon,Quality,17.0,3,1,3,8.0,1.0,0.0
6562,EID_4401,M,48.0,Married,Clinton,Sales,15.0,2,1,1,5.0,1.0,0.0
6563,EID_21605,F,37.0,Married,Clinton,Purchasing,13.0,1,0,1,8.0,4.0,0.0
6564,EID_3055,M,51.0,Married,Springfield,Accounting and Finance,28.0,2,1,4,6.0,3.0,0.0
6565,EID_8015,M,45.0,Married,Franklin,Production,,1,1,2,8.0,2.0,0.0
6566,EID_15507,F,31.0,Married,Franklin,R&D,6.0,1,1,1,4.0,2.0,0.0
6567,EID_6826,F,43.0,Single,Springfield,Sales,20.0,2,2,3,5.0,4.0,0.0
6568,EID_20978,F,25.0,Single,Springfield,Logistics,6.0,4,2,3,6.0,3.0,0.0
6569,EID_5169,M,56.0,Married,Lebanon,Marketing,34.0,2,0,3,8.0,3.0,0.0
6570,EID_22289,F,54.0,Married,Franklin,IT,23.0,3,0,3,6.0,2.0,1.0
6571,EID_20783,M,60.0,Married,Lebanon,Purchasing,33.0,2,1,2,9.0,3.0,0.0
6572,EID_9913,M,46.0,Single,Lebanon,Sales,,2,0,1,6.0,1.0,0.0
6573,EID_7113,F,62.0,Married,Springfield,Human Resource Management,26.0,1,1,5,4.0,1.0,0.0
6574,EID_23925,F,22.0,Single,Springfield,Operarions,3.0,3,0,2,3.0,3.0,0.0
6575,EID_19570,M,37.0,Married,Washington,IT,15.0,1,1,3,6.0,2.0,0.0
6576,EID_24560,M,26.0,Single,Franklin,Purchasing,4.0,2,0,3,7.0,1.0,0.0
6577,EID_15789,M,26.0,Married,Lebanon,Accounting and Finance,4.0,1,1,1,8.0,3.0,0.0
6578,EID_14335,M,27.0,Single,Lebanon,Logistics,3.0,3,2,2,7.0,4.0,0.0
6579,EID_18786,F,21.0,Single,Lebanon,Logistics,2.0,2,0,4,9.0,3.0,0.0
6580,EID_7881,M,41.0,Married,Springfield,Purchasing,10.0,1,1,3,5.0,2.0,1.0
6581,EID_21590,F,42.0,Married,Washington,IT,8.0,3,0,1,5.0,4.0,0.0
6582,EID_17098,F,24.0,Married,Washington,Human Resource Management,5.0,1,1,4,7.0,3.0,0.0
6583,EID_16860,F,,Married,Washington,Logistics,3.0,3,1,3,6.0,4.0,0.0
6584,EID_7041,M,47.0,Married,Franklin,Quality,10.0,1,1,4,10.0,2.0,0.0
6585,EID_6180,F,45.0,Married,Lebanon,IT,7.0,3,1,2,5.0,2.0,0.0
6586,EID_5188,M,64.0,Married,Lebanon,IT,33.0,2,2,2,6.0,3.0,1.0
6587,EID_18283,F,22.0,Married,Lebanon,Production,3.0,3,0,3,4.0,2.0,0.0
6588,EID_2923,M,52.0,Married,Franklin,Accounting and Finance,28.0,4,0,4,6.0,4.0,1.0
6589,EID_19403,M,21.0,Married,Springfield,Purchasing,2.0,2,1,2,6.0,3.0,1.0
6590,EID_3581,F,64.0,Married,Springfield,Logistics,,2,1,2,6.0,2.0,0.0
6591,EID_1732,M,64.0,Married,Lebanon,Logistics,40.0,1,1,1,5.0,3.0,0.0
6592,EID_14215,F,25.0,Single,Lebanon,Human Resource Management,6.0,4,0,5,5.0,4.0,0.0
6593,EID_18221,M,21.0,Married,Clinton,Quality,2.0,2,2,3,10.0,3.0,0.0
6594,EID_13176,F,28.0,Single,Springfield,Sales,6.0,2,1,5,8.0,2.0,0.0
6595,EID_24567,M,19.0,Married,Franklin,Sales,0.0,0,2,4,9.0,4.0,0.0
6596,EID_20351,M,26.0,Married,Springfield,Sales,2.0,2,1,3,10.0,2.0,0.0
6597,EID_11094,F,43.0,Single,Washington,Logistics,12.0,4,0,3,4.0,2.0,0.0
6598,EID_16946,F,24.0,Married,Franklin,Human Resource Management,5.0,2,0,3,6.0,1.0,0.0
6599,EID_7707,M,45.0,Married,Springfield,IT,16.0,2,1,3,5.0,3.0,0.0
6600,EID_3937,F,53.0,Single,Springfield,IT,20.0,3,1,1,6.0,2.0,0.0
6601,EID_16245,M,29.0,Married,Lebanon,Accounting and Finance,5.0,4,0,2,9.0,3.0,0.0
6602,EID_4084,F,51.0,Single,Lebanon,Security,16.0,2,0,4,4.0,1.0,0.0
6603,EID_17988,F,24.0,Married,Franklin,Purchasing,5.0,3,1,3,4.0,2.0,0.0
6604,EID_25342,F,30.0,Married,Lebanon,Sales,8.0,1,0,5,4.0,3.0,1.0
6605,EID_16424,M,25.0,Single,Springfield,IT,6.0,2,2,5,1.0,1.0,0.0
6606,EID_22125,F,19.0,Single,Springfield,Security,0.0,0,1,3,5.0,2.0,0.0
6607,EID_23306,M,26.0,Married,Franklin,Logistics,3.0,1,0,5,8.0,2.0,0.0
6608,EID_5815,M,65.0,Married,Lebanon,Sales,29.0,3,1,2,6.0,3.0,0.0
6609,EID_25015,M,27.0,Married,Springfield,R&D,3.0,1,1,2,8.0,3.0,0.0
6610,EID_19241,M,21.0,Single,Springfield,Sales,2.0,1,1,2,8.0,3.0,0.0
6611,EID_19962,F,32.0,Married,Washington,IT,5.0,4,1,5,8.0,4.0,0.0
6612,EID_23080,F,32.0,Married,Lebanon,Sales,7.0,2,1,2,4.0,3.0,0.0
6613,EID_8233,M,49.0,Married,Franklin,Sales,22.0,3,1,5,5.0,1.0,0.0
6614,EID_9488,F,42.0,Married,Lebanon,Purchasing,12.0,4,1,2,8.0,3.0,0.0
6615,EID_13751,M,26.0,Married,Clinton,Logistics,2.0,2,1,3,6.0,1.0,0.0
6616,EID_3735,M,54.0,Married,Clinton,Sales,29.0,1,2,3,3.0,2.0,1.0
6617,EID_23106,M,30.0,Single,Washington,Logistics,6.0,3,1,3,5.0,4.0,0.0
